"state","race","type","all_workers_n","artists_n","artists_share","location_quotient"
"Hawaii","Hispanic","Photographers",69470,105,0.00151144378868576,1.87310635988881
"Idaho","Hispanic","Photographers",101285,NA,NA,NA
"Illinois","Hispanic","Photographers",1100445,610,0.000554321206421039,0.686960762246615
"Indiana","Hispanic","Photographers",212120,225,0.00106072034697341,1.3145325303212
"Iowa","Hispanic","Photographers",90730,NA,NA,NA
"Kansas","Hispanic","Photographers",167495,80,0.000477626197796949,0.591913953691185
"Kentucky","Hispanic","Photographers",76325,NA,NA,NA
"Louisiana","Hispanic","Photographers",113925,80,0.000702216370419135,0.870244701983805
"Maine","Hispanic","Photographers",10935,NA,NA,NA
"Maryland","Hispanic","Photographers",321570,180,0.000559753708368318,0.693693168720298
"Massachusetts","Hispanic","Photographers",401715,120,0.000298719241253127,0.370197631430884
"Michigan","Hispanic","Photographers",236520,165,0.000697615423642821,0.864542827568933
"Minnesota","Hispanic","Photographers",149745,160,0.00106848308791612,1.32415276200882
"Mississippi","Hispanic","Photographers",38780,NA,NA,NA
"Missouri","Hispanic","Photographers",121550,120,0.000987248046071575,1.22347956816337
"Montana","Hispanic","Photographers",19215,NA,NA,NA
"Nebraska","Hispanic","Photographers",99485,NA,NA,NA
"Nevada","Hispanic","Photographers",430565,535,0.00124255338915146,1.53987510031369
"New Hampshire","Hispanic","Photographers",25860,0,NA,NA
"New Jersey","Hispanic","Photographers",928940,720,0.000775076969449049,0.960539592504947
"New Mexico","Hispanic","Photographers",459615,495,0.00107698834894422,1.334693186101
"New York","Hispanic","Photographers",1819490,1865,0.00102501250350372,1.27028041244447
"North Carolina","Hispanic","Photographers",451040,180,0.000399077687123093,0.494570131840605
"North Dakota","Hispanic","Photographers",14510,NA,NA,NA
"Ohio","Hispanic","Photographers",204545,115,0.000562223471607715,0.696753903936363
"Oklahoma","Hispanic","Photographers",187725,125,0.000665867625516047,0.825198325954729
"Oregon","Hispanic","Photographers",266060,55,0.000206720288656694,0.256184907635626
"Pennsylvania","Hispanic","Photographers",423215,270,0.0006379736067956,0.790629747050741
"Rhode Island","Hispanic","Photographers",78695,55,0.000698900819620052,0.866135796753729
"South Carolina","Hispanic","Photographers",134610,75,0.000557165143748607,0.690485204991538
"South Dakota","Hispanic","Photographers",15565,NA,NA,NA
"Tennessee","Hispanic","Photographers",167595,20,0.000119335302365822,0.147890193134498
"Texas","Hispanic","Photographers",5220455,4040,0.000773878905191214,0.959054852021903
"Utah","Hispanic","Photographers",213410,55,0.000257719881917436,0.3193878287125
"Vermont","Hispanic","Photographers",6470,NA,NA,NA
"Virginia","Hispanic","Photographers",427525,200,0.000467808900064324,0.579747545017865
"Washington","Hispanic","Photographers",448570,170,0.000378982098669104,0.469666013790932
"West Virginia","Hispanic","Photographers",12005,0,NA,NA
"Wisconsin","Hispanic","Photographers",186120,65,0.000349237051364711,0.432803486915554
"Wyoming","Hispanic","Photographers",27680,NA,NA,NA
"Puerto Rico","Hispanic","Photographers",1208905,840,0.00069484368085168,NA
"Alabama","White","Photographers",1496830,1670,0.00111569116065284,0.819807124989334
"Alaska","White","Photographers",253950,485,0.00190982476865524,1.40333454995603
"Arizona","White","Photographers",1857110,2825,0.00152118075935189,1.11775988633238
"Arkansas","White","Photographers",1014735,1330,0.00131068702666213,0.963089608471894
"California","White","Photographers",7686845,17910,0.00232995461727145,1.71204493098541
"Colorado","White","Photographers",2172170,3775,0.00173789344296256,1.27699983405737
"Connecticut","White","Photographers",1329540,1555,0.0011695774478391,0.859402636482554
"Delaware","White","Photographers",307920,375,0.00121784879189399,0.894872301551747
"District of Columbia","White","Photographers",183365,235,0.00128159681509557,0.941714192451068
"Florida","White","Photographers",5285390,8020,0.00151739039124832,1.11497473315808
"Georgia","White","Photographers",2773560,4255,0.00153412942211453,1.1272745319317
"Hawaii","White","Photographers",177700,960,0.00540236353404614,3.96964345796378
"Idaho","White","Photographers",688065,610,0.000886544149171953,0.651430463680908
"Illinois","White","Photographers",4224420,4740,0.00112204752368372,0.824477764934786
"Indiana","White","Photographers",2724985,2610,0.000957803437450114,0.703791613712716
"Iowa","White","Photographers",1463250,1545,0.00105586878523833,0.775849790443543
"Kansas","White","Photographers",1178420,1135,0.000963154053732964,0.707723233417579
"Kentucky","White","Photographers",1787115,1650,0.000923275782476226,0.678420777629185
"Louisiana","White","Photographers",1337315,1485,0.00111043396656733,0.815944151685656
"Maine","White","Photographers",658985,555,0.000842204299035638,0.618849650688323
"Maryland","White","Photographers",1690500,2535,0.00149955634427684,1.10187031923939
"Massachusetts","White","Photographers",2791055,3180,0.00113935411520016,0.837194605880408
"Michigan","White","Photographers",3807850,4090,0.0010740969313392,0.789243787434693
"Minnesota","White","Photographers",2524705,2925,0.00115855119707054,0.851300574495535
"Mississippi","White","Photographers",787155,765,0.000971854336185376,0.714116179597894
"Missouri","White","Photographers",2479115,2725,0.0010991825711998,0.807676654000203
"Montana","White","Photographers",472695,710,0.00150202561905668,1.10368473628369
"Nebraska","White","Photographers",845465,890,0.00105267515509216,0.773503118854893
"Nevada","White","Photographers",749805,1315,0.00175378931855615,1.28868008440725
"New Hampshire","White","Photographers",690940,610,0.000882855240686601,0.648719862784908
"New Jersey","White","Photographers",2640925,3610,0.0013669452937891,1.00442804500056
"New Mexico","White","Photographers",374900,580,0.00154707922112563,1.13679001244358
"New York","White","Photographers",5774960,11360,0.001967113192126,1.4454299428363
"North Carolina","White","Photographers",3309215,4215,0.00127371597191478,0.935923368235206
"North Dakota","White","Photographers",363175,325,0.000894885385833276,0.657559583895658
"Ohio","White","Photographers",4775955,4170,0.00087312380455846,0.641569227415922
"Oklahoma","White","Photographers",1276415,1295,0.00101456031149743,0.745496425382004
"Oregon","White","Photographers",1600140,2585,0.00161548364518104,1.18705341525535
"Pennsylvania","White","Photographers",5161830,5950,0.00115269197164571,0.846995230042159
"Rhode Island","White","Photographers",423445,670,0.00158225979761244,1.16264061365139
"South Carolina","White","Photographers",1586190,1740,0.00109696820683524,0.806049544503052
"South Dakota","White","Photographers",398225,315,0.000791010107351372,0.581232284358852
"Tennessee","White","Photographers",2455855,3180,0.00129486472124779,0.95146341730906
"Texas","White","Photographers",6162190,9105,0.00147755911453557,1.0857068088452
"Utah","White","Photographers",1227970,2490,0.00202773683396174,1.4899760459807
"Vermont","White","Photographers",319270,415,0.00129984026059448,0.955119431402326
"Virginia","White","Photographers",2778485,2865,0.00103113747239952,0.757677282503501
"Washington","White","Photographers",2668545,3690,0.00138277600714996,1.01606041430185
"West Virginia","White","Photographers",734535,560,0.000762387088430095,0.560200160346472
"Wisconsin","White","Photographers",2597700,2430,0.00093544289178889,0.687361139672755
"Wyoming","White","Photographers",260685,255,0.000978192070890155,0.718773131495074
"Puerto Rico","White","Photographers",13370,0,NA,NA
"Alabama","African-American","Photographers",581200,100,0.000172057811424639,0.274408578364817
"Alaska","African-American","Photographers",13760,0,NA,NA
"Arizona","African-American","Photographers",152575,50,0.000327707684745207,0.522648748961599
"Arkansas","African-American","Photographers",200385,NA,NA,NA
"California","African-American","Photographers",1066265,1440,0.00135050855087618,2.15387565636788
"Colorado","African-American","Photographers",118415,45,0.000380019423214964,0.606078787193635
"Connecticut","African-American","Photographers",191785,85,0.000443204630184842,0.706850514293543
"Delaware","African-American","Photographers",105485,0,NA,NA
"District of Columbia","African-American","Photographers",149480,105,0.000702435108375702,1.12028752363469
"Florida","African-American","Photographers",1569980,1270,0.000808927502261175,1.29012826594576
"Georgia","African-American","Photographers",1613775,1180,0.000731204783814348,1.16617120465892
"Hawaii","African-American","Photographers",16455,NA,NA,NA
"Idaho","African-American","Photographers",5195,0,NA,NA
"Illinois","African-American","Photographers",848255,890,0.00104921279568054,1.67335030755625
"Indiana","African-American","Photographers",292355,115,0.000393357390843324,0.627351013690468
"Iowa","African-American","Photographers",56060,NA,NA,NA
"Kansas","African-American","Photographers",83690,NA,NA,NA
"Kentucky","African-American","Photographers",176080,85,0.000482735120399818,0.76989621696835
"Louisiana","African-American","Photographers",656860,550,0.000837316932070761,1.33540550741555
"Maine","African-American","Photographers",8410,0,NA,NA
"Maryland","African-American","Photographers",957780,695,0.000725636367433022,1.15729034531118
"Massachusetts","African-American","Photographers",260415,70,0.00026880172033101,0.428701826015945
"Michigan","African-American","Photographers",624375,165,0.000264264264264264,0.421465206775243
"Minnesota","African-American","Photographers",171180,NA,NA,NA
"Mississippi","African-American","Photographers",488460,165,0.00033779633951603,0.538738767719552
"Missouri","African-American","Photographers",340530,50,0.000146829941561683,0.234173590793222
"Montana","African-American","Photographers",2855,NA,NA,NA
"Nebraska","African-American","Photographers",45795,NA,NA,NA
"Nevada","African-American","Photographers",125635,80,0.000636765232618299,1.01555309106941
"New Hampshire","African-American","Photographers",9675,0,NA,NA
"New Jersey","African-American","Photographers",584190,405,0.000693267601294099,1.10566660892827
"New Mexico","African-American","Photographers",19190,NA,NA,NA
"New York","African-American","Photographers",1375735,805,0.000585141760586159,0.933220743277111
"North Carolina","African-American","Photographers",1079195,565,0.000523538378142968,0.834971809045464
"North Dakota","African-American","Photographers",12445,0,NA,NA
"Ohio","African-American","Photographers",680665,465,0.000683155443573564,1.08953910619348
"Oklahoma","African-American","Photographers",134195,40,0.000298073698722009,0.475386611261617
"Oregon","African-American","Photographers",39020,NA,NA,NA
"Pennsylvania","African-American","Photographers",636035,485,0.000762536652857154,1.21614123258361
"Rhode Island","African-American","Photographers",31000,NA,NA,NA
"South Carolina","African-American","Photographers",638810,190,0.000297428030243734,0.474356858716521
"South Dakota","African-American","Photographers",8670,0,NA,NA
"Tennessee","African-American","Photographers",554550,410,0.000739338202145884,1.17914288983336
"Texas","African-American","Photographers",1699445,1160,0.000682575782093566,1.08861462574507
"Utah","African-American","Photographers",16855,NA,NA,NA
"Vermont","African-American","Photographers",4210,NA,NA,NA
"Virginia","African-American","Photographers",837445,290,0.000346291398241078,0.552287219653031
"Washington","African-American","Photographers",147305,NA,NA,NA
"West Virginia","African-American","Photographers",29055,NA,NA,NA
"Wisconsin","African-American","Photographers",160610,NA,NA,NA
"Wyoming","African-American","Photographers",2975,0,NA,NA
"Puerto Rico","African-American","Photographers",1405,0,NA,NA
"Alabama","Asian","Photographers",33515,NA,NA,NA
"Alaska","Asian","Photographers",26420,0,NA,NA
"Arizona","Asian","Photographers",120580,70,0.000580527450655167,0.659057327098071
"Arkansas","Asian","Photographers",24295,0,NA,NA
"California","Asian","Photographers",3008795,2960,0.000983782544174661,1.11686207650949
"Colorado","Asian","Photographers",97015,105,0.00108230685976395,1.22871410351212
"Connecticut","Asian","Photographers",89425,85,0.000950517193178641,1.07909681099505
"Delaware","Asian","Photographers",19880,0,NA,NA
"District of Columbia","Asian","Photographers",19090,95,0.00497642744892614,5.6496053188963
"Florida","Asian","Photographers",292825,235,0.000802527106633655,0.911087613901481
"Georgia","Asian","Photographers",217095,150,0.000690941753610171,0.784407739549362
"Hawaii","Asian","Photographers",290190,275,0.000947654984665219,1.07584742202934
"Idaho","Asian","Photographers",12030,0,NA,NA
"Illinois","Asian","Photographers",378055,325,0.000859663276507387,0.975952783248952
"Indiana","Asian","Photographers",76575,NA,NA,NA
"Iowa","Asian","Photographers",40760,80,0.00196270853778213,2.22821064072579
"Kansas","Asian","Photographers",46470,75,0.00161394448030987,1.83226811079695
"Kentucky","Asian","Photographers",33565,0,NA,NA
"Louisiana","Asian","Photographers",41430,0,NA,NA
"Maine","Asian","Photographers",8235,0,NA,NA
"Maryland","Asian","Photographers",213470,170,0.000796364828781562,0.904091744256639
"Massachusetts","Asian","Photographers",249930,150,0.000600168047053175,0.681354772206093
"Michigan","Asian","Photographers",163870,85,0.000518703850613291,0.588870643334548
"Minnesota","Asian","Photographers",143550,105,0.000731452455590387,0.830398458740705
"Mississippi","Asian","Photographers",14850,0,NA,NA
"Missouri","Asian","Photographers",63375,NA,NA,NA
"Montana","Asian","Photographers",4980,0,NA,NA
"Nebraska","Asian","Photographers",24515,0,NA,NA
"Nevada","Asian","Photographers",131920,210,0.00159187386294724,1.80721192771722
"New Hampshire","Asian","Photographers",20330,30,0.00147565174618789,1.67526805919792
"New Jersey","Asian","Photographers",450385,360,0.000799316140635234,0.907442289867392
"New Mexico","Asian","Photographers",16455,0,NA,NA
"New York","Asian","Photographers",864770,1120,0.0012951420608948,1.47034022922137
"North Carolina","Asian","Photographers",154710,40,0.000258548251567449,0.293522932312014
"North Dakota","Asian","Photographers",6855,0,NA,NA
"Ohio","Asian","Photographers",136125,115,0.000844811753902663,0.9590922458529
"Oklahoma","Asian","Photographers",44710,45,0.00100648624468798,1.14263698200046
"Oregon","Asian","Photographers",98010,105,0.00107131925313743,1.21624016684245
"Pennsylvania","Asian","Photographers",227500,65,0.000285714285714286,0.324363806128512
"Rhode Island","Asian","Photographers",18645,NA,NA,NA
"South Carolina","Asian","Photographers",41915,0,NA,NA
"South Dakota","Asian","Photographers",7135,0,NA,NA
"Tennessee","Asian","Photographers",62925,55,0.000874056416368693,0.992292930945388
"Texas","Asian","Photographers",712575,710,0.000996386345296986,1.13117083567253
"Utah","Asian","Photographers",40990,50,0.00121980970968528,1.38481742065112
"Vermont","Asian","Photographers",6080,NA,NA,NA
"Virginia","Asian","Photographers",304945,225,0.000737837970781616,0.83764776378102
